NOC_CODE,OASIS_LABEL,Reading Comprehension,Writing,Numeracy,Digital Literacy,Oral Communication: Active Listening,Oral Communication: Oral Comprehension,Oral Communication: Oral Expression,Critical Thinking,Decision Making,Evaluation,Learning and Teaching Strategies,Problem Solving,Systems Analysis,Digital Production,Preventative Maintenance,Equipment and Tool Selection,Operation and Control,Operation Monitoring of Machinery and Equipment,Quality Control Testing,Repairing,Setting up,Product Design,Troubleshooting,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Monitoring,Time Management,Coordinating,Instructing,Negotiating,Persuading,Social Perceptiveness,Categorization Flexibility,Deductive Reasoning,Fluency of Ideas,Inductive Reasoning,Information Ordering,Mathematical Reasoning,Memorizing,Multitasking,Numerical Ability,Pattern Identification,Pattern Organization Speed,Perceptual Speed,Problem Identification,Selective Attention,Spatial Orientation,Spatial Visualization,Verbal Ability,Written Comprehension,Written Expression,Body Flexibility,Dynamic Strength,Explosive Strength,Gross Body Coordination,Gross Body Equilibrium,Multi-Limb Coordination,Stamina,Static Strength,Trunk Strength,Arm-Hand Steadiness,Control of Settings,Finger Dexterity,Manual Dexterity,Multi-Signal Response,Rate Control,Reaction Time,Speed of Limb Movement,Finger-Hand-Wrist Motion,Auditory Attention,Depth Perception,Far Vision,Glare Tolerance,Hearing Sensitivity,Near Vision,Night Vision,Peripheral Vision,Speech Clarity,Speech Recognition,Sound Localization,Colour Perception,Total_Impact_0_1,Total_Impact_%
1211,Health information management occupations,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,3,0,0,2,2,0,0,0.28205128205128205,28.21
1211,Medical transcriptionists,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2,2,1,2,2,1,2,1,1,2,2,3,2,2,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,2,0,0,0,1,2,0,0,2,3,0,0,0.2526198439241918,25.26
1211,Records management technicians,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,2,2,3,3,2,3,2,2,3,3,2,2,2,0,1,3,3,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,0,1,0.3364548494983278,33.65
1211,Statistical officers and related research support occupations,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4,3,3,3,3,4,3,1,4,3,3,2,2,3,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,0,3,2,0,1,0.4002229654403568,40.02
1220,Accounting technicians and bookkeepers,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,4,4,3,3,3,5,3,2,4,3,3,3,3,3,0,2,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,2,2,0,0,0.4218506131549611,42.19
1220,Appraisers,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3,3,3,3,3,3,2,2,3,3,3,1,2,2,2,3,3,3,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,3,0,1,4,0,1,3,2,0,2,0.3979933110367893,39.8
1220,Assessors,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4,3,3,3,3,4,2,3,4,3,3,3,2,2,2,2,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,2,1,1,0,0,0,2,1,3,1,2,4,1,1,3,3,1,2,0.4441471571906355,44.41
1220,Business valuators,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4,3,3,3,3,4,2,3,4,3,3,3,2,2,2,2,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,2,1,1,0,0,0,2,1,3,1,2,4,1,1,3,3,1,2,0.45105908584169463,45.11
1220,Insurance adjusters,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2,3,2,3,3,3,3,1,4,3,2,3,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,3,0,0,3,3,0,2,0.3830546265328874,38.31
1220,Insurance claims examiners,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2,2,2,3,3,2,3,2,2,2,2,2,2,2,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,2,0,0,0.32954292084726877,32.95
1220,Insurance underwriters,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3,3,2,3,3,3,2,2,3,3,2,1,3,2,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,3,0,0,3,3,0,1,0.37725752508361204,37.73
1310,Administrative officers,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,2,3,3,2,2,3,3,3,2,2,1,3,2,0,1,3,3,3,0,0,1,1,1,1,1,0,0,1,2,3,2,1,0,1,0,0,2,1,2,0,2,3,0,0,3,3,1,1,0.38974358974358986,38.97
1310,Payroll administrators,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,2,3,2,2,3,2,1,2,2,2,0,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,2,2,0,0,0.29810479375696775,29.81
1310,Property administrators,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2,2,3,3,2,3,2,2,3,2,2,1,2,1,0,3,3,3,3,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1,2,0,1,3,0,1,3,3,0,2,0.3890746934225196,38.91
1311,Administrative assistants,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,3,2,2,3,2,1,2,1,2,2,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,1,0,1,3,0,0,3,3,0,1,0.30189520624303234,30.19
1311,Legal administrative assistants,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1,1,2,2,1,2,1,2,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,1,3,0,0,2,4,0,0,0.2887402452619845,28.87
1311,Medical administrative assistants,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,2,1,2,2,2,1,2,1,2,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,2,0,0,2,3,0,1,0.2726867335562988,27.27
1320,Custom brokers,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3,2,2,3,3,3,3,3,3,3,3,2,2,3,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,3,0,2,0.39397993311036805,39.4
1320,Production logistics coordinators,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,3,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0,1,3,0,1,3,3,1,1,0.4403567447045709,44.04
1320,Ship brokers,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3,2,2,2,3,3,3,3,3,3,3,2,3,3,1,2,3,3,3,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,2,0,2,0,1,2,0,0,3,3,0,2,0.41649944258639926,41.65
1320,Transportation logistics coordinators,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,3,2,4,2,1,3,3,3,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,3,0,2,2,0,1,3,3,1,1,0.455072463768116,45.51
1410,Court clerks and related court services occupations,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2,2,1,2,2,1,2,2,1,1,2,1,2,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,1,0,1,3,0,0,3,3,0,1,0.27625418060200674,27.63
1410,File clerks,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2,1,1,2,2,2,2,2,2,1,2,2,2,2,0,0,2,2,2,0,1,0,1,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,3,0,0,2,2,0,1,0.2566332218506131,25.66
1410,General office support workers,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,1,2,2,0,0,0,1,1,2,1,2,0,2,2,0,0,2,2,0,1,0.27692307692307705,27.69
1410,Hospital admitting clerks,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2,2,1,2,2,2,3,2,2,2,2,2,2,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,2,3,0,0,3,4,0,1,0.29921962095875143,29.92
1410,Personnel clerks,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2,1,1,2,2,2,2,2,2,2,2,1,2,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,1,3,0,0,4,3,0,1,0.28561872909699,28.56
1410,Receptionists,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,1,2,2,3,2,2,1,2,1,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,1,0,2,2,0,0,2,3,0,1,0.2655518394648829,26.56
1410,Switchboard and answering service operators,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,2,2,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,1,0,1,2,0,1,0,2,2,0,0,3,3,0,1,0.2138238573021182,21.38
1410,Telephone operators,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,2,1,1,1,1,0,1,1,1,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,1,2,0,1,0,2,1,0,0,3,3,0,1,0.1888517279821628,18.89
1411,Data entry clerks,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2,1,1,2,3,2,2,1,1,2,2,3,2,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,1,1,0,3,1,0,1,0,2,3,0,0,2,1,0,1,0.24749163879598665,24.75
1411,Desktop publishing operators,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3,2,2,2,3,2,3,2,2,4,3,4,2,3,0,1,3,3,3,0,0,0,0,0,2,0,0,0,3,1,3,3,2,2,1,1,2,1,1,2,0,2,4,0,0,3,3,2,5,0.42853957636566353,42.85
1411,Statistical clerks,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3,3,3,2,3,3,3,2,3,3,3,3,2,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,2,1,0,2,0.33467112597547394,33.47
1411,Survey interviewers,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2,2,2,2,2,2,2,2,1,2,2,2,1,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,2,0,1,0,2,2,0,0,4,4,0,1,0.2945373467112599,29.45
1411,Typesetting input and output operators,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,1,2,2,2,2,1,2,2,2,3,2,2,0,3,3,3,2,0,1,0,0,0,1,0,0,0,3,2,3,3,1,2,1,0,3,2,1,2,0,2,3,0,0,2,1,0,3,0.3476031215161651,34.76
1420,Accounting and related clerks,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,3,4,3,1,4,2,2,3,2,2,0,0,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,3,2,0,1,0.32552954292084724,32.55
1420,Bank clerks,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,3,3,2,3,2,2,3,2,3,0,1,3,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,2,0,1,4,0,0,3,3,0,1,0.3259754738015608,32.6
1420,Collection clerks,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2,2,1,2,2,3,3,2,3,3,2,3,2,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,2,0,2,3,0,0,2,2,0,1,0.3467112597547382,34.67
1420,Insurance clerks,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2,1,2,2,3,2,1,2,2,2,2,2,1,0,1,3,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,4,1,0,3,3,0,1,0.3001114827201784,30.01
1420,Other financial clerks,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,3,2,3,3,2,1,2,3,3,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,2,0,2,0,2,4,0,0,3,3,0,2,0.33578595317725757,33.58
1430,Classified advertising clerks,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,1,1,0,1,3,0,0,2,3,0,2,0.29208472686733566,29.21
1430,Correspondence clerks,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2,1,2,2,2,2,3,2,2,2,2,1,2,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,1,0,1,3,0,0,2,3,0,1,0.28428093645484953,28.43
1430,Library assistants and clerks,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,1,2,2,2,1,2,2,0,0,0,1,1,2,1,2,0,2,3,0,0,2,2,0,2,0.30434782608695654,30.43
1430,Proofreaders and editorial assistants,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1,1,2,1,3,1,1,2,1,2,2,2,0,1,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,4,0,0,2,2,0,1,0.25261984392419184,25.26
1430,Readers and press clippers,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1,1,3,1,2,1,1,2,2,2,3,2,0,1,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,4,0,0,2,2,0,1,0.2403567447045708,24.04
1430,Regulatory clerks,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,2,2,3,2,2,2,2,1,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,1,3,0,0,3,3,0,1,0.2998885172798217,29.99
1440,Dispatchers,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,3,2,3,3,2,3,4,2,4,4,4,3,5,0,2,3,3,2,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,1,0,2,3,1,2,0,4,3,0,0,4,5,0,2,0.40535117056856185,40.54
1440,Inventory control workers,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,0,0,1,2,1,2,2,0,0,2,2,2,3,1,1,1,2,1,1,2,2,0,1,2,1,1,1,1,1,1,0.24704570791527317,24.7
1440,Production logistics workers,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2,2,2,2,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,0,1,3,0,0,2,3,0,1,0.33935340022296545,33.94
1440,Purchasing control workers,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2,2,1,2,2,3,2,2,3,2,2,2,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,3,0,0,2,3,0,1,0.2989966555183947,29.9
1440,Shippers and receivers,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,2,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2,0.37770345596432575,37.77
1440,Storekeepers and partspersons,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,3,1,1,1,2,1,2,2,2,0,2,2,0,1,2,2,1,2,0.33823857302118193,33.82
1440,Transportation route and crew schedulers,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,3,3,3,3,2,3,4,3,3,3,2,3,3,0,2,3,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,2,1,2,0,3,3,0,0,3,2,0,2,0.36856187290969916,36.86
